17.08.2019-04:05:49,18.38,19.12,19.31,19.44,45.44,16.88,19.69,19.81,19.62,0,0,1,1,0.359,4.058,22387.458
17.08.2019-04:05:59,18.38,19.12,19.31,19.44,45.44,16.88,19.69,19.81,19.62,0,0,1,1,0.359,4.058,22387.458
17.08.2019-04:06:09,18.38,19.12,19.38,19.38,45.44,16.88,19.69,19.81,19.62,0,0,1,1,0.359,4.058,22387.458
17.08.2019-04:06:19,18.38,19.12,19.38,19.38,45.44,16.88,19.75,19.75,19.62,0,0,1,1,0.359,4.058,22387.458
17.08.2019-04:06:29,18.38,19.12,19.38,19.38,45.44,16.88,19.75,19.75,19.62,0,0,1,1,0.359,4.058,22387.458
17.08.2019-04:06:39,18.38,19.12,19.38,19.44,45.44,16.88,19.75,19.75,19.62,0,0,1,1,0.344,4.067,22387.467
17.08.2019-04:06:49,18.38,19.12,19.38,19.44,45.44,16.88,19.75,19.75,19.69,0,0,1,1,0.344,4.117,22387.517
17.08.2019-04:06:59,18.38,19.12,19.38,19.44,45.44,16.88,19.75,19.75,19.69,0,0,1,1,0.344,4.117,22387.517
17.08.2019-04:07:09,18.38,19.12,19.38,19.38,45.44,16.88,19.75,19.75,19.69,0,0,1,1,0.344,4.117,22387.517
17.08.2019-04:07:19,18.38,19.12,19.38,19.38,45.44,16.88,19.75,19.75,19.62,0,0,1,1,0.344,4.117,22387.517
17.08.2019-04:07:29,18.38,19.12,19.38,19.38,45.44,16.88,19.75,19.75,19.62,0,0,1,1,0.344,4.117,22387.517
17.08.2019-04:07:40,18.38,19.12,19.38,19.38,45.44,16.88,19.75,19.75,19.62,0,0,1,1,0.344,4.117,22387.517
17.08.2019-04:07:50,18.38,19.12,19.38,19.38,45.44,16.81,19.75,19.75,19.62,0,0,1,1,0.344,4.117,22387.517
17.08.2019-04:08:00,18.38,19.12,19.38,19.38,45.44,16.81,19.75,19.75,19.62,0,0,1,1,0.344,4.117,22387.517
17.08.2019-04:08:10,18.38,19.12,19.38,19.38,45.44,16.81,19.75,19.75,19.62,0,0,1,1,0.359,4.125,22387.525
17.08.2019-04:08:20,18.38,19.12,19.38,19.38,45.44,16.81,19.69,19.75,19.62,0,0,1,1,0.359,4.125,22387.525
17.08.2019-04:08:30,18.38,19.12,19.38,19.38,45.44,16.81,19.69,19.75,19.62,0,0,1,1,0.359,4.125,22387.525
17.08.2019-04:08:40,18.38,19.12,19.38,19.38,45.44,16.88,19.75,19.75,19.62,0,0,1,1,0.359,4.125,22387.525
17.08.2019-04:08:50,18.38,19.12,19.38,19.38,45.44,16.88,19.75,19.75,19.62,0,0,1,1,0.359,4.125,22387.525
17.08.2019-04:09:00,18.38,19.12,19.38,19.44,45.44,16.88,19.75,19.75,19.62,0,0,1,1,0.359,4.125,22387.525
17.08.2019-04:09:10,18.38,19.12,19.38,19.44,45.44,16.88,19.75,19.75,19.62,0,0,1,1,0.359,4.125,22387.525
17.08.2019-04:09:20,18.38,19.12,19.38,19.44,45.44,16.88,19.75,19.75,19.62,0,0,1,1,0.359,4.125,22387.525
17.08.2019-04:09:30,18.38,19.12,19.38,19.44,45.44,16.81,19.69,19.81,19.69,0,0,1,1,0.359,4.125,22387.525
17.08.2019-04:09:40,18.38,19.12,19.38,19.44,45.44,16.81,19.69,19.81,19.69,0,0,1,1,0.342,4.133,22387.533
17.08.2019-04:09:50,18.38,19.12,19.38,19.38,45.44,16.88,19.75,19.81,19.69,0,0,1,1,0.342,4.133,22387.533
17.08.2019-04:10:00,18.38,19.12,19.38,19.38,45.44,16.88,19.75,19.75,19.62,0,0,1,1,0.342,4.133,22387.533
17.08.2019-04:10:10,18.38,19.12,19.38,19.44,45.44,16.88,19.75,19.75,19.62,0,0,1,1,0.342,4.133,22387.533
17.08.2019-04:10:20,18.38,19.12,19.38,19.44,45.44,16.88,19.75,19.75,19.62,0,0,1,1,0.342,4.133,22387.533
17.08.2019-04:10:30,18.38,19.12,19.38,19.38,45.44,16.81,19.75,19.75,19.62,0,0,1,1,0.342,4.133,22387.533
17.08.2019-04:10:40,18.38,19.12,19.38,19.38,45.44,16.81,19.75,19.75,19.62,0,0,1,1,0.342,4.133,22387.533
17.08.2019-04:10:50,18.38,19.12,19.38,19.44,45.38,16.81,19.75,19.75,19.62,0,0,1,1,0.342,4.133,22387.533
17.08.2019-04:11:00,18.38,19.12,19.38,19.44,45.38,16.81,19.75,19.75,19.62,0,0,1,1,0.344,4.142,22387.542
17.08.2019-04:11:10,18.38,19.19,19.38,19.38,45.38,16.81,19.75,19.75,19.62,0,0,1,1,0.344,4.142,22387.542
17.08.2019-04:11:20,18.38,19.19,19.38,19.38,45.44,16.81,19.75,19.75,19.62,0,0,1,1,0.344,4.142,22387.542
17.08.2019-04:11:31,18.38,19.19,19.38,19.38,45.44,16.81,19.75,19.75,19.62,0,0,1,1,0.344,4.142,22387.542
17.08.2019-04:11:41,18.38,19.12,19.38,19.44,45.44,16.81,19.75,19.75,19.62,0,0,1,1,0.344,4.142,22387.542
17.08.2019-04:11:51,18.38,19.12,19.38,19.44,45.44,16.81,19.75,19.81,19.62,0,0,1,1,0.344,4.142,22387.542
17.08.2019-04:12:01,18.44,19.12,19.38,19.44,45.44,16.81,19.75,19.81,19.62,0,0,1,1,0.344,4.142,22387.542
17.08.2019-04:12:11,18.44,19.12,19.38,19.44,45.44,16.81,19.75,19.75,19.62,0,0,1,1,0.344,4.142,22387.542
17.08.2019-04:12:21,18.38,19.12,19.38,19.44,45.44,16.81,19.75,19.75,19.62,0,0,1,1,0.344,4.142,22387.542
17.08.2019-04:12:31,18.38,19.12,19.38,19.44,45.44,16.81,19.75,19.81,19.62,0,0,1,1,0.342,4.150,22387.550
17.08.2019-04:12:41,18.38,19.12,19.38,19.44,45.44,16.81,19.75,19.81,19.62,0,0,1,1,0.342,4.150,22387.550
17.08.2019-04:12:51,18.38,19.19,19.38,19.44,45.44,16.81,19.75,19.81,19.62,0,0,1,1,0.342,4.150,22387.550
17.08.2019-04:13:01,18.38,19.19,19.38,19.44,45.44,16.81,19.75,19.81,19.62,0,0,1,1,0.342,4.150,22387.550
17.08.2019-04:13:11,18.38,19.19,19.38,19.44,45.44,16.81,19.75,19.81,19.62,0,0,1,1,0.342,4.150,22387.550
17.08.2019-04:13:21,18.44,19.19,19.38,19.44,45.44,16.81,19.75,19.81,19.62,0,0,1,1,0.342,4.150,22387.550
17.08.2019-04:13:31,18.44,19.19,19.38,19.44,45.44,16.81,19.75,19.81,19.62,0,0,1,1,0.342,4.150,22387.550
17.08.2019-04:13:41,18.44,19.12,19.38,19.44,45.44,16.81,19.75,19.81,19.62,0,0,1,1,0.342,4.150,22387.550
17.08.2019-04:13:51,18.44,19.12,19.38,19.44,45.44,16.81,19.81,19.81,19.62,0,0,1,1,0.388,4.158,22387.558
17.08.2019-04:14:01,18.38,19.12,19.38,19.44,45.44,16.81,19.81,19.81,19.62,0,0,1,1,0.388,4.158,22387.558
17.08.2019-04:14:11,18.38,19.12,19.44,19.38,45.44,16.81,19.75,19.81,19.56,0,0,1,1,0.388,4.158,22387.558
17.08.2019-04:14:21,18.38,19.12,19.44,19.38,45.44,16.81,19.75,19.81,19.56,0,0,1,1,0.388,4.158,22387.558
17.08.2019-04:14:31,18.44,19.12,19.44,19.38,45.44,16.81,19.69,19.81,19.56,0,0,1,1,0.388,4.158,22387.558
17.08.2019-04:14:41,18.44,19.12,19.44,19.38,45.44,16.81,19.69,19.81,19.62,0,0,1,1,0.388,4.158,22387.558
17.08.2019-04:14:51,18.44,19.19,19.38,19.38,45.38,16.81,19.69,19.81,19.62,0,0,1,1,0.466,4.167,22387.567
17.08.2019-04:15:01,18.44,19.19,19.38,19.38,45.38,16.81,19.75,19.75,19.62,0,0,1,1,0.466,4.167,22387.567
17.08.2019-04:15:11,18.44,19.12,19.38,19.38,45.44,16.75,19.75,19.75,19.62,0,0,1,1,0.466,4.167,22387.567
17.08.2019-04:15:22,18.44,19.12,19.38,19.38,45.44,16.75,19.75,19.75,19.62,0,0,1,1,0.466,4.167,22387.567
17.08.2019-04:15:32,18.44,19.12,19.38,19.44,45.38,16.81,19.75,19.75,19.62,0,0,1,1,0.466,4.167,22387.567
17.08.2019-04:15:42,18.44,19.12,19.38,19.44,45.38,16.81,19.75,19.81,19.62,0,0,1,1,0.466,4.167,22387.567
17.08.2019-04:15:52,18.44,19.19,19.38,19.44,45.38,16.81,19.75,19.81,19.62,0,0,1,1,0.466,4.167,22387.567
17.08.2019-04:16:02,18.44,19.19,19.44,19.44,45.44,16.81,19.69,19.75,19.62,0,0,1,1,0.460,4.175,22387.575
17.08.2019-04:16:12,18.44,19.19,19.44,19.44,45.44,16.81,19.69,19.75,19.62,0,0,1,1,0.460,4.175,22387.575
17.08.2019-04:16:22,18.44,19.19,19.44,19.44,45.44,16.81,19.69,19.75,19.62,0,0,1,1,0.460,4.175,22387.575
17.08.2019-04:16:32,18.44,19.19,19.44,19.44,45.44,16.81,19.75,19.75,19.62,0,0,1,1,0.460,4.175,22387.575
17.08.2019-04:16:42,18.44,19.19,19.44,19.44,45.44,16.81,19.75,19.75,19.62,0,0,1,1,0.460,4.175,22387.575
17.08.2019-04:16:52,18.44,19.19,19.38,19.44,45.44,16.81,19.75,19.75,19.62,0,0,1,1,0.460,4.175,22387.575
17.08.2019-04:17:02,18.44,19.19,19.38,19.44,45.44,16.81,19.75,19.75,19.62,0,0,1,1,0.456,4.183,22387.583
17.08.2019-04:17:12,18.44,19.19,19.44,19.44,45.38,16.75,19.75,19.75,19.62,0,0,1,1,0.456,4.183,22387.583
17.08.2019-04:17:22,18.44,19.19,19.44,19.44,45.38,16.75,19.75,19.75,19.62,0,0,1,1,0.456,4.183,22387.583
17.08.2019-04:17:32,18.44,19.19,19.44,19.44,45.38,16.75,19.75,19.75,19.62,0,0,1,1,0.456,4.183,22387.583
17.08.2019-04:17:42,18.44,19.19,19.44,19.44,45.38,16.81,19.75,19.75,19.62,0,0,1,1,0.456,4.183,22387.583
17.08.2019-04:17:52,18.44,19.19,19.44,19.44,45.38,16.81,19.75,19.75,19.62,0,0,1,1,0.456,4.183,22387.583
17.08.2019-04:18:02,18.44,19.19,19.38,19.44,45.44,16.75,19.75,19.75,19.62,0,0,1,1,0.456,4.183,22387.583
17.08.2019-04:18:12,18.44,19.19,19.38,19.44,45.44,16.75,19.75,19.75,19.62,0,0,1,1,0.455,4.283,22387.683
17.08.2019-04:18:22,18.44,19.19,19.44,19.44,45.38,16.81,19.75,19.75,19.62,0,0,1,1,0.455,4.283,22387.683
17.08.2019-04:18:32,18.44,19.19,19.44,19.44,45.38,16.81,19.75,19.75,19.62,0,0,1,1,0.455,4.283,22387.683
17.08.2019-04:18:42,18.50,19.19,19.44,19.44,45.38,16.81,19.75,19.75,19.62,0,0,1,1,0.455,4.283,22387.683
17.08.2019-04:18:52,18.50,19.19,19.44,19.44,45.38,16.75,19.75,19.75,19.62,0,0,1,1,0.455,4.283,22387.683
17.08.2019-04:19:02,18.50,19.19,19.44,19.44,45.38,16.75,19.75,19.75,19.62,0,0,1,1,0.455,4.283,22387.683
17.08.2019-04:19:13,18.50,19.19,19.44,19.44,45.38,16.81,19.75,19.75,19.62,0,0,1,1,0.476,4.292,22387.692
17.08.2019-04:19:23,18.44,19.19,19.44,19.44,45.38,16.81,19.75,19.75,19.62,0,0,1,1,0.476,4.292,22387.692
17.08.2019-04:19:33,18.44,19.19,0.00,19.44,45.38,16.75,19.75,19.75,19.62,0,0,1,1,0.476,4.292,22387.692
17.08.2019-04:19:43,18.44,19.19,0.00,19.44,45.38,16.75,19.75,19.75,19.62,0,0,1,1,0.476,4.292,22387.692
17.08.2019-04:19:53,18.50,19.19,0.00,19.50,45.38,16.81,19.81,19.75,19.62,0,0,1,1,0.476,4.292,22387.692
17.08.2019-04:20:03,18.50,19.19,0.00,19.50,45.38,16.81,19.81,19.81,19.62,0,0,1,1,0.476,4.292,22387.692
17.08.2019-04:20:13,18.50,19.19,19.44,19.44,45.38,16.81,19.81,19.81,19.62,0,0,1,1,0.476,4.292,22387.692
17.08.2019-04:20:23,18.50,19.19,19.44,19.44,45.38,16.75,19.81,19.75,19.62,0,0,1,1,0.452,4.300,22387.700
17.08.2019-04:20:33,18.44,19.19,19.44,19.44,45.38,16.75,19.81,19.75,19.62,0,0,1,1,0.452,4.300,22387.700
17.08.2019-04:20:43,18.44,19.19,19.44,19.50,45.38,16.75,19.75,19.75,19.62,0,0,1,1,0.452,4.300,22387.700
17.08.2019-04:20:53,18.44,19.19,19.44,19.50,45.38,16.75,19.75,19.75,19.62,0,0,1,1,0.452,4.300,22387.700
17.08.2019-04:21:03,18.50,19.25,19.44,19.50,45.38,16.75,19.75,19.75,19.62,0,0,1,1,0.452,4.300,22387.700
17.08.2019-04:21:13,18.50,19.25,19.44,19.50,45.44,16.75,19.81,19.75,19.62,0,0,1,1,0.452,4.300,22387.700
17.08.2019-04:21:23,18.44,19.19,19.44,19.50,45.44,16.75,19.81,19.75,19.62,0,0,1,1,0.452,4.300,22387.700
17.08.2019-04:21:33,18.44,19.19,19.44,19.50,45.44,16.75,19.81,19.81,19.62,0,0,1,1,0.434,4.308,22387.708
17.08.2019-04:21:43,18.44,19.19,19.44,19.50,45.44,16.75,19.81,19.81,19.62,0,0,1,1,0.434,4.308,22387.708
17.08.2019-04:21:53,18.44,19.19,19.44,19.50,45.38,16.81,19.81,19.81,19.62,0,0,1,1,0.434,4.308,22387.708
17.08.2019-04:22:03,18.44,19.19,19.44,19.50,45.38,16.81,19.81,19.81,19.62,0,0,1,1,0.434,4.308,22387.708
17.08.2019-04:22:13,18.44,19.19,19.44,19.50,45.38,16.81,19.81,19.81,19.62,0,0,1,1,0.434,4.308,22387.708
17.08.2019-04:22:23,18.44,19.19,19.44,19.50,45.38,16.81,19.81,19.81,19.62,0,0,1,1,0.434,4.308,22387.708
17.08.2019-04:22:33,18.44,19.19,19.44,19.50,45.38,16.81,19.81,19.81,19.62,0,0,1,1,0.434,4.308,22387.708
17.08.2019-04:22:43,18.44,19.19,19.44,19.50,45.38,16.81,19.75,19.81,19.62,0,0,1,1,0.434,4.308,22387.708
17.08.2019-04:22:53,18.44,19.19,19.44,19.50,45.38,16.81,19.75,19.81,19.62,0,0,1,1,0.366,4.317,22387.717
17.08.2019-04:23:03,18.50,19.19,19.44,19.50,45.38,16.81,19.75,19.81,19.62,0,0,1,1,0.366,4.317,22387.717
17.08.2019-04:23:14,18.50,19.19,19.44,19.56,45.38,16.75,19.75,19.81,19.62,0,0,1,1,0.366,4.317,22387.717
17.08.2019-04:23:24,18.44,19.19,19.44,19.56,45.38,16.75,19.75,19.81,19.62,0,0,1,1,0.366,4.317,22387.717
17.08.2019-04:23:34,18.44,19.25,19.50,19.50,45.38,16.75,19.81,19.81,19.62,0,0,1,1,0.366,4.317,22387.717
17.08.2019-04:23:44,18.44,19.25,19.50,19.50,45.38,16.75,19.81,19.81,19.62,0,0,1,1,0.366,4.317,22387.717
17.08.2019-04:23:54,18.44,19.19,19.44,19.50,45.38,16.75,19.81,19.81,19.62,0,0,1,1,0.366,4.317,22387.717
17.08.2019-04:24:04,18.44,19.19,19.44,19.50,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.366,4.317,22387.717
17.08.2019-04:24:14,18.44,19.19,19.44,19.50,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.364,4.325,22387.725
17.08.2019-04:24:24,18.44,19.25,19.44,19.44,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.364,4.325,22387.725
17.08.2019-04:24:34,18.44,19.25,19.44,19.44,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.364,4.325,22387.725
17.08.2019-04:24:44,18.44,19.19,19.44,19.44,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.364,4.325,22387.725
17.08.2019-04:24:54,18.44,19.19,19.44,19.44,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.364,4.325,22387.725
17.08.2019-04:25:04,18.44,19.19,19.44,19.44,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.364,4.325,22387.725
17.08.2019-04:25:14,18.44,19.19,19.44,19.50,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.483,4.333,22387.733
17.08.2019-04:25:24,18.44,19.19,19.44,19.50,45.38,16.75,19.75,19.88,19.69,0,0,1,1,0.483,4.333,22387.733
17.08.2019-04:25:34,18.50,19.19,19.44,19.50,45.38,16.75,19.75,19.88,19.69,0,0,1,1,0.483,4.333,22387.733
17.08.2019-04:25:44,18.50,19.19,19.50,19.44,45.38,16.75,19.75,19.88,19.69,0,0,1,1,0.483,4.333,22387.733
17.08.2019-04:25:54,18.50,19.19,19.50,19.44,45.38,16.75,19.75,19.81,19.62,0,0,1,1,0.483,4.333,22387.733
17.08.2019-04:26:04,18.50,19.19,19.44,19.44,45.38,16.75,19.75,19.81,19.62,0,0,1,1,0.483,4.333,22387.733
17.08.2019-04:26:14,18.50,19.19,19.44,19.44,45.38,16.81,19.81,19.81,19.62,0,0,1,1,0.483,4.333,22387.733
17.08.2019-04:26:24,18.44,19.19,19.44,19.44,45.38,16.81,19.81,19.81,19.62,0,0,1,1,0.467,4.400,22387.800
17.08.2019-04:26:34,18.44,19.19,19.44,19.44,45.38,16.75,19.75,19.81,19.62,0,0,1,1,0.467,4.400,22387.800
17.08.2019-04:26:45,18.44,19.25,19.44,19.44,45.38,16.75,19.75,19.81,19.62,0,0,1,1,0.467,4.400,22387.800
17.08.2019-04:26:55,18.44,19.25,19.44,19.50,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.467,4.400,22387.800
17.08.2019-04:27:05,18.44,19.25,19.44,19.50,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.467,4.400,22387.800
17.08.2019-04:27:15,18.44,19.19,19.44,19.50,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.467,4.400,22387.800
17.08.2019-04:27:25,18.44,19.19,19.44,19.50,45.38,16.81,19.75,19.81,19.62,0,0,1,1,0.535,4.458,22387.858
17.08.2019-04:27:35,18.50,19.19,19.44,19.50,45.38,16.81,19.75,19.81,19.62,0,0,1,1,0.535,4.458,22387.858
17.08.2019-04:27:45,18.50,19.19,19.44,19.50,45.38,16.81,19.81,19.81,19.69,0,0,1,1,0.535,4.458,22387.858
17.08.2019-04:27:55,18.44,19.19,19.44,19.50,45.38,16.81,19.81,19.81,19.69,0,0,1,1,0.535,4.458,22387.858
17.08.2019-04:28:05,18.44,19.25,19.44,19.50,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.535,4.458,22387.858
17.08.2019-04:28:15,18.44,19.25,19.44,19.50,45.38,16.75,19.75,19.81,19.75,0,0,1,1,0.560,4.467,22387.867
17.08.2019-04:28:25,18.44,19.25,19.44,19.50,45.38,16.75,19.75,19.81,19.75,0,0,1,1,0.560,4.467,22387.867
17.08.2019-04:28:35,18.50,19.25,19.44,19.50,45.38,16.75,19.81,19.81,19.75,0,0,1,1,0.560,4.467,22387.867
17.08.2019-04:28:45,18.50,19.25,19.44,19.50,45.38,16.75,19.81,19.81,19.69,0,0,1,1,0.560,4.467,22387.867
17.08.2019-04:28:55,18.50,19.19,19.44,19.50,45.38,16.75,19.81,19.81,19.69,0,0,1,1,0.560,4.467,22387.867
17.08.2019-04:29:05,18.50,19.19,19.44,19.50,45.38,16.75,19.81,19.81,19.69,0,0,1,1,0.560,4.467,22387.867
17.08.2019-04:29:15,18.50,19.19,19.44,19.50,45.38,16.75,19.81,19.81,19.69,0,0,1,1,0.517,4.475,22387.875
17.08.2019-04:29:25,18.50,19.19,19.50,19.50,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.517,4.475,22387.875
17.08.2019-04:29:35,18.50,19.19,19.50,19.50,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.517,4.475,22387.875
17.08.2019-04:29:45,18.50,19.25,19.50,19.50,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.517,4.475,22387.875
17.08.2019-04:29:55,18.50,19.25,19.50,19.50,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.517,4.475,22387.875
17.08.2019-04:30:05,18.44,19.25,19.50,19.50,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.517,4.475,22387.875
17.08.2019-04:30:15,18.44,19.25,19.50,19.56,45.31,16.75,19.75,19.81,19.69,0,0,1,1,0.516,4.483,22387.883
17.08.2019-04:30:25,18.44,19.25,19.50,19.56,45.31,16.75,19.75,19.81,19.69,0,0,1,1,0.516,4.483,22387.883
17.08.2019-04:30:36,18.50,19.25,19.50,19.50,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.516,4.483,22387.883
17.08.2019-04:30:46,18.50,19.25,19.50,19.50,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.516,4.483,22387.883
17.08.2019-04:30:56,18.50,19.25,19.50,19.50,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.516,4.483,22387.883
17.08.2019-04:31:06,18.50,19.25,19.50,19.50,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.516,4.483,22387.883
17.08.2019-04:31:16,18.50,19.25,19.50,19.50,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.515,4.492,22387.892
17.08.2019-04:31:26,18.50,19.25,19.44,19.50,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.515,4.492,22387.892
17.08.2019-04:31:36,18.50,19.25,19.44,19.50,45.38,16.75,19.81,19.81,19.69,0,0,1,1,0.515,4.492,22387.892
17.08.2019-04:31:46,18.50,19.25,19.44,19.50,45.38,16.75,19.81,19.81,19.69,0,0,1,1,0.515,4.492,22387.892
17.08.2019-04:31:56,18.50,19.25,19.44,19.50,45.38,16.75,19.81,19.81,19.69,0,0,1,1,0.515,4.492,22387.892
17.08.2019-04:32:06,18.50,19.25,19.44,19.50,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.512,4.500,22387.900
17.08.2019-04:32:16,18.50,19.25,19.44,19.50,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.512,4.500,22387.900
17.08.2019-04:32:26,18.50,19.25,19.44,19.50,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.512,4.500,22387.900
17.08.2019-04:32:36,18.50,19.31,19.44,19.50,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.512,4.500,22387.900
17.08.2019-04:32:46,18.50,19.31,19.50,19.56,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.512,4.500,22387.900
17.08.2019-04:32:56,18.50,19.25,19.50,19.56,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.512,4.500,22387.900
17.08.2019-04:33:06,18.50,19.25,19.50,19.56,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.511,4.508,22387.908
17.08.2019-04:33:16,18.50,19.25,19.50,19.56,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.511,4.508,22387.908
17.08.2019-04:33:26,18.50,19.25,19.50,19.56,45.38,16.75,19.81,19.81,19.69,0,0,1,1,0.511,4.508,22387.908
17.08.2019-04:33:36,18.50,19.25,19.50,19.56,45.38,16.75,19.81,19.81,19.69,0,0,1,1,0.511,4.508,22387.908
17.08.2019-04:33:46,18.50,19.31,19.50,19.56,45.38,16.75,19.81,19.81,19.69,0,0,1,1,0.511,4.508,22387.908
17.08.2019-04:33:56,18.50,19.31,19.50,19.56,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.592,4.517,22387.917
17.08.2019-04:34:06,18.50,19.31,19.50,19.56,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.592,4.517,22387.917
17.08.2019-04:34:16,18.50,19.31,19.50,19.56,45.31,16.75,19.75,19.81,19.69,0,0,1,1,0.592,4.517,22387.917
17.08.2019-04:34:27,18.50,19.31,19.50,19.56,45.31,16.75,19.75,19.81,19.69,0,0,1,1,0.592,4.517,22387.917
17.08.2019-04:34:37,18.50,19.31,19.56,19.56,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.592,4.517,22387.917
17.08.2019-04:34:47,18.50,19.31,19.56,19.56,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.592,4.517,22387.917
17.08.2019-04:34:57,18.50,19.25,19.50,19.56,45.38,16.75,19.75,19.81,19.69,0,0,1,1,0.575,4.525,22387.925
17.08.2019-04:35:07,18.50,19.25,19.50,19.56,45.38,16.81,19.81,19.81,19.69,0,0,1,1,0.575,4.525,22387.925
17.08.2019-04:35:17,18.50,19.25,19.50,19.56,45.38,16.81,19.81,19.81,19.69,0,0,1,1,0.575,4.525,22387.925
17.08.2019-04:35:27,18.50,19.25,19.50,19.56,45.38,16.75,19.81,19.81,19.69,0,0,1,1,0.575,4.525,22387.925
17.08.2019-04:35:37,18.50,19.25,19.50,19.56,45.38,16.75,19.81,19.81,19.69,0,0,1,1,0.575,4.525,22387.925
17.08.2019-04:35:47,18.56,19.31,19.50,19.56,45.38,16.75,19.81,19.81,19.69,0,0,1,1,0.572,4.533,22387.933
17.08.2019-04:35:57,18.56,19.31,19.50,19.56,45.38,16.69,19.81,19.81,19.69,0,0,1,1,0.572,4.533,22387.933
17.08.2019-04:36:07,18.56,19.31,19.50,19.56,45.38,16.69,19.81,19.81,19.75,0,0,1,1,0.572,4.533,22387.933
17.08.2019-04:36:17,18.50,19.25,19.50,19.56,45.38,16.69,19.81,19.81,19.75,0,0,1,1,0.572,4.533,22387.933
17.08.2019-04:36:27,18.50,19.25,19.50,19.56,45.38,16.69,19.81,19.81,19.69,0,0,1,1,0.572,4.533,22387.933
17.08.2019-04:36:37,18.50,19.25,19.50,19.56,45.38,16.69,19.81,19.81,19.69,0,0,1,1,0.570,4.542,22387.942
17.08.2019-04:36:47,18.50,19.31,19.56,19.56,45.31,16.75,19.81,19.81,19.69,0,0,1,1,0.570,4.542,22387.942
17.08.2019-04:36:57,18.50,19.31,19.56,19.56,45.31,16.75,19.81,19.81,19.69,0,0,1,1,0.570,4.542,22387.942
17.08.2019-04:37:07,18.50,19.31,19.56,19.56,45.31,16.75,19.81,19.81,19.69,0,0,1,1,0.570,4.542,22387.942
17.08.2019-04:37:17,18.50,19.31,19.56,19.56,45.31,16.75,19.81,19.88,19.69,0,0,1,1,0.570,4.542,22387.942
17.08.2019-04:37:27,18.50,19.31,19.56,19.56,45.31,16.75,19.81,19.88,19.69,0,0,1,1,0.568,4.550,22387.950
17.08.2019-04:37:37,18.50,19.31,19.56,19.56,45.31,16.75,19.81,19.81,19.69,0,0,1,1,0.568,4.550,22387.950
17.08.2019-04:37:47,18.50,19.31,19.56,19.56,45.31,16.75,19.81,19.81,19.69,0,0,1,1,0.568,4.550,22387.950
17.08.2019-04:37:57,18.50,19.31,19.56,19.56,45.31,16.75,19.81,19.81,19.69,0,0,1,1,0.568,4.550,22387.950
17.08.2019-04:38:07,18.50,19.31,19.56,19.56,45.31,16.75,19.81,19.81,19.69,0,0,1,1,0.568,4.550,22387.950
17.08.2019-04:38:18,18.56,19.31,19.50,19.56,45.38,16.75,19.81,19.81,19.69,0,0,1,1,0.568,4.550,22387.950
17.08.2019-04:38:28,18.56,19.31,19.50,19.56,45.38,16.75,19.81,19.88,19.75,0,0,1,1,0.565,4.558,22387.958
17.08.2019-04:38:38,18.56,19.31,19.50,19.56,45.38,16.75,19.81,19.88,19.75,0,0,1,1,0.565,4.558,22387.958
17.08.2019-04:38:48,18.56,19.31,19.56,19.62,45.38,16.75,19.81,19.88,19.75,0,0,1,1,0.565,4.558,22387.958
17.08.2019-04:38:58,18.56,19.31,19.56,19.62,45.38,16.75,19.88,19.81,19.75,0,0,1,1,0.565,4.558,22387.958
17.08.2019-04:39:08,18.56,19.31,19.56,19.62,45.38,16.75,19.88,19.81,19.75,0,0,1,1,0.565,4.558,22387.958
